"","Date","year","month","day","max_tmp","min_tmp","mean_tmp","mean_RH","mean_DP","mean_press","mean_Wind_speed","Heat_Deg_days","Cold_Deg_days","spd_max_gust","precipitation","rain"
"851",2015-07-31,2015,7,31,1.19140981813621,1.32221664973686,1.24281784398356,0.652973898125802,1.13087875142837,0.965673458076798,0.482949308717637,0,0.484536082474227,0.638297872340426,0,0
"852",2015-08-01,2015,8,1,1.07907123678066,1.16886765303737,1.07109470689335,0.751818570783055,1.14257617141933,0.965814025085244,0.400921659015736,0,0.298969072164948,0.553191489361702,7.4,1
"853",2015-08-02,2015,8,2,1.23153074004891,1.00699926763235,1.16444521523976,0.704749679075738,1.12875194779365,0.967356249502994,0.37419354848842,0,0.309278350515464,0.340425531914894,0,0
"854",2015-08-03,2015,8,3,1.09511960554574,1.37333298197002,1.21007550186569,0.721865639743261,1.24005467191115,0.96405090979192,0.400921659015736,0,0.45360824742268,0.48936170212766,1,1
"855",2015-08-04,2015,8,4,1.11919215869335,1.22850337397606,1.15782708270315,0.679503637175866,1.07877206237773,0.967886389146596,0.475576036901425,0,0.371134020618557,0.51063829787234,3.2,1
"856",2015-08-05,2015,8,5,0.918587549129867,1.08367376598209,0.970429419028218,0.765083440308087,1.06246656841203,0.969456727351591,0.423963133745546,0,0.206185567010309,0.446808510638298,0,0
"857",2015-08-06,2015,8,6,0.838345705304472,0.938844157988131,0.910502753592073,0.720656359845956,0.935012466176693,0.971815115245129,0.376036866387173,0,0.0412371134020619,0.425531914893617,0,0
"858",2015-08-07,2015,8,7,0.854394074069551,0.794014549994169,0.86830750877091,0.689928813145058,0.833480710123601,0.974672688410424,0.179974863851058,0.0209302325581395,0,0.0425531914893617,0,0
"859",2015-08-08,2015,8,8,0.942660102277486,0.845130882227332,0.979834134477474,0.691056910603338,0.939466424303574,0.976493126257576,0.176036866365053,0,0.0206185567010309,0.0212765957446809,0,0
"860",2015-08-09,2015,8,9,1.10314378992828,1.0240380450434,1.02302616126382,0.794180573350449,1.17022461867069,0.976657790522549,0.223963133657066,0,0.268041237113402,0.0425531914893617,0,0
"861",2015-08-10,2015,8,10,1.23153074004891,1.03255743374893,1.14319752533765,0.793752674403081,1.27940053915347,0.972569289974336,0.228571428514549,0,0.350515463917526,0.48936170212766,26.4,1
"862",2015-08-11,2015,8,11,0.734031308331458,1.22850337397606,0.985407299466802,0.942661531912709,1.37687903879456,0.966561040037592,0.285714285809085,0,0.144329896907217,0.425531914893617,47.2,1
"863",2015-08-12,2015,8,12,0.958708471042565,1.211464596565,1.01989125611407,0.842961061155327,1.25175209190211,0.968488820559779,0.319815668152613,0,0.206185567010309,0.446808510638298,1.8,1
"864",2015-08-14,2015,8,14,1.0469744992505,1.07515437727657,1.0658698649771,0.839109970012837,1.30066857550067,0.975316377218454,0.260829493180522,0,0.22680412371134,0.361702127659574,4.2,1
"865",2015-08-15,2015,8,15,1.29572421510922,1.3988911480866,1.31840389065067,0.848523748395379,1.55836628200709,0.97699916864465,0.179723502317399,0,0.567010309278351,0.0425531914893617,0.4,1
"866",2015-08-16,2015,8,16,1.35991769016954,1.44148809161424,1.39886645616097,0.806161745827985,1.5601386189365,0.976794341964167,0.329032258088777,0,0.670103092783505,0.0425531914893617,0,0
"867",2015-08-17,2015,8,17,1.53644974658541,1.44148809161424,1.50998142785861,0.747967479640565,1.57467177682352,0.974368551152451,0.393548387199524,0,0.762886597938144,0.382978723404255,0,0
"868",2015-08-18,2015,8,18,1.52040137782033,1.62039525443031,1.55839829572524,0.760376551168164,1.64379289495191,0.973541212332976,0.280184331891626,0,0.855670103092784,0.468085106382979,5,1
"869",2015-08-19,2015,8,19,1.55249811535049,1.50112381255293,1.55352177688207,0.760804450115533,1.62252485860471,0.973239996626384,0.287557603707838,0,0.814432989690722,0.276595744680851,0,0
"870",2015-08-20,2015,8,20,1.50435300905525,1.73966669630769,1.5678030111745,0.695763799743261,1.53142676986778,0.97140057303276,0.563133640520784,0,0.711340206185567,0.574468085106383,8.6,1
"871",2015-08-21,2015,8,21,1.13524052745843,1.27110031750369,1.18046806406159,0.750962772785623,1.24040913861645,0.974798286203116,0.451612903332838,0,0.391752577319588,0.382978723404255,5.8,1
"872",2015-08-22,2015,8,22,1.05499868363304,1.05811559986551,1.09721891647462,0.752246469833119,1.17447822594013,0.979139807944865,0.159447004612678,0,0.22680412371134,0.0425531914893617,0,0
"873",2015-08-23,2015,8,23,1.27165166196161,1.08367376598209,1.21948021731494,0.686777920410783,1.12910641534968,0.975782257190019,0.218433179739608,0,0.402061855670103,0.0425531914893617,0,0
"874",2015-08-24,2015,8,24,1.28770003072668,1.40741053679213,1.3201455043441,0.691056910603338,1.2854264825016,0.9694968897671,0.385253456323337,0,0.577319587628866,0.340425531914894,0,0
"875",2015-08-25,2015,8,25,1.14326471184097,1.01551865633788,1.08851084633554,0.704321780025674,1.06175763329997,0.970508974541249,0.215668202780879,0,0.247422680412371,0.404255319148936,1.2,1
"876",2015-08-26,2015,8,26,0.886490811599709,1.08367376598209,0.977047552400797,0.718870346598203,0.998662459370427,0.972874521247756,0.303225806400238,0,0.134020618556701,0.297872340425532,0.2,1
"877",2015-08-27,2015,8,27,0.87044244283463,1.10071254339315,0.951968311202782,0.763799743260591,1.05537722239581,0.975011144981144,0.416589861708136,0,0.0824742268041237,0.382978723404255,0,0
"878",2015-08-28,2015,8,28,0.862418258452091,0.921805380577077,0.895191695434173,0.745400085545571,0.961443395762828,0.979412910828102,0.287557603707838,0,0.0412371134020619,0.361702127659574,0,0
"879",2015-08-29,2015,8,29,0.958708471042565,0.989960490221294,0.986800590087153,0.784338896020539,1.12095366836683,0.978420906779763,0.29493087552405,0,0.123711340206186,0.297872340425532,0,0
"880",2015-08-30,2015,8,30,1.12721634307589,1.24554215138711,1.17524322214534,0.765511339358151,1.27160225887592,0.975420798342109,0.353917050717339,0,0.391752577319588,0.297872340425532,0,0
"881",2015-08-31,2015,8,31,1.0870954211632,1.31369726103133,1.19022110258392,0.780059905827985,1.31839193883976,0.972501013771582,0.451612903332838,0,0.309278350515464,0.51063829787234,0,0
"882",2015-09-01,2015,9,1,1.23955492443145,1.01551865633788,1.18220967775502,0.779632006880616,1.29570603311917,0.975561365350555,0.247004608386876,0,0.278350515463918,0.0425531914893617,0,0
"883",2015-09-02,2015,9,2,1.12721634307589,1.38185237067555,1.2309748695307,0.877620881437741,1.52256508777288,0.972926732291529,0.309677419377672,0,0.474226804123711,0.276595744680851,0,0
"884",2015-09-03,2015,9,3,1.27967584634415,1.21998398527053,1.31422401711767,0.690201112503209,1.23580106464171,0.972625516584937,0.274654377974168,0,0.43298969072165,0.276595744680851,0,0
"885",2015-09-04,2015,9,4,1.14326471184097,0.81957271611075,1.00108182521556,0.587077449756098,0.736002210482509,0.980525400195188,0.378801843345902,0,0.144329896907217,0.319148936170213,0,0
"886",2015-09-05,2015,9,5,1.351893505787,0.845130882227332,1.14598410741432,0.687633718408216,1.09720436082888,0.98160576117209,0.159447004612678,0,0.268041237113402,0.0425531914893617,0,0
"887",2015-09-06,2015,9,6,1.52842556220287,1.3051778723258,1.41802421013256,0.719726144595635,1.42650445665445,0.977432919262142,0.237788018450712,0,0.680412371134021,0.276595744680851,0,0
"888",2015-09-07,2015,9,7,1.60866740602827,1.59483708831373,1.55979158718157,0.752674368883184,1.61756231707394,0.971276070219405,0.526267281218527,0,0.938144329896907,0.574468085106383,16,1
"889",2015-09-08,2015,9,8,1.30374839949176,1.52668197866951,1.39956310147115,0.83782627296534,1.61437211162186,0.972207831126426,0.239631336349466,0,0.670103092783505,0.0425531914893617,0,0
"890",2015-09-09,2015,9,9,1.26362747757907,1.37333298197002,1.35985430290762,0.779204107830552,1.49066303325208,0.967332152246467,0.400921659015736,0,0.45360824742268,0.48936170212766,0.2,1
